0.27538276;0.35831118;0.56546456;0.69846684;0.4528881;0.5169848;0.47791633
0.123561405;0.41881734;0.41870114;0.61395675;0.4386751;0.48544443;0.416526
0.2707045;0.7609898;0.56744605;0.44982314;0.6287244;0.5142251;0.5319855
0.15313806;0.46289185;0.4067364;0.3520831;0.44538775;0.7118506;0.42201462
0.18703754;0.47814152;0.49188027;0.4489072;0.41714317;0.3705457;0.39894256
0.13176018;0.6094638;0.39161086;0.5961006;0.47515255;0.4976453;0.4502889
0.1928256;0.73449814;0.4200587;0.5503871;0.29453284;0.47496083;0.44454384
0.15207124;0.34434405;0.6177615;0.45926023;0.52352136;0.4335928;0.42175853
0.18301713;0.5293038;0.36938024;0.5030317;0.45866627;0.48279992;0.42103317
0.27814505;0.6112682;0.4864144;0.41719118;0.36879557;0.39584133;0.42627597
0.32950073;0.3813157;0.5739892;0.3733518;0.48417377;0.49928254;0.44026896
0.14538632;0.46785924;0.5992158;0.5061215;0.5544576;0.5898764;0.47715282
0.21896291;0.43504936;0.5090488;0.34469178;0.676867;0.4576026;0.4403704
0.3354802;0.39827204;0.64637315;0.5200297;0.47266322;0.38432944;0.45952463
0.44058025;0.5050243;0.35561585;0.4022134;0.54557776;0.6920992;0.4901851
0.18212701;0.34709507;0.6095515;0.4011208;0.5947973;0.18359819;0.38638166
0.24656047;0.6047769;0.6208783;0.50549304;0.37283933;0.53391;0.48074302
0.43719128;0.586049;0.6230557;0.48931324;0.47965503;0.4712029;0.51441115
0.18974024;0.40882024;0.53987205;0.40764233;0.38602835;0.4286841;0.39346454
0.08693751;0.5859115;0.5162687;0.42474616;0.5044721;0.42761707;0.4243255
0.27408236;0.6423247;0.49418205;0.3021388;0.5618985;0.6306903;0.48421946
0.19585492;0.22239918;0.54924285;0.5637192;0.5199388;0.507162;0.4263862
0.41704798;0.5016456;0.56784403;0.32375592;0.51320434;0.6388387;0.4937228
0.21763277;0.5704632;0.48460507;0.44621778;0.5959144;0.61529034;0.48835394
0.20386736;0.44471565;0.5337101;0.6187589;0.45790482;0.44901976;0.45132944
0.30240896;0.36821756;0.3271268;0.4640677;0.5471603;0.442569;0.40859175
0.17018968;0.66274;0.36170793;0.57220095;0.50183403;0.36071277;0.43823087
0;0.5313863;0.4721936;0.29048443;0.5792273;0.55543125;0.40478715
0.35981393;0.49535036;0.59162813;0.5286164;0.5599127;0.5132524;0.5080957
0.06498888;0.41053277;0.40369502;0.3360237;0.5330803;0.33055514;0.3464793
0.18883365;0.61552644;0.4023979;0.6297594;0.37656358;0.510737;0.45396963
0.33379468;0.3658653;0.5205493;0.45140013;0.53544426;0.6242195;0.47187886
0.14497474;0.58319604;0.4230084;0.6984632;0.4321929;0.50732034;0.46485928
0.14112556;0.4115559;0.5160378;0.6211597;0.47343355;0.5287909;0.4486839
0.31017554;0.45458093;0.45297423;0.5750744;0.5471717;0.38125208;0.45353815
0;0.5552098;0.45996258;0.35400215;0.4457283;0.5830654;0.3996614
0.07502871;0.62332;0.3812757;0.49152324;0.47658765;0.55857176;0.4343845
0.20287202;0.40950984;0.40382457;0.52637863;0.539493;0.5679256;0.44166732
0.2119083;0.62521625;0.49858156;0.550245;0.5129163;0.42356148;0.47040483
0.30036426;0.6548562;0.59997505;0.5314588;0.5962074;0.5547262;0.539598
0.25099963;0.53891087;0.51704323;0.49925968;0.44748864;0.44842872;0.45035508
0.25451463;0.44251135;0.37493926;0.42747647;0.41996533;0.44670245;0.39435157
0.4443728;0.45509332;0.42805254;0.5435793;0.3979149;0.42033473;0.44822463
0.09916302;0.43577385;0.48045862;0.57558817;0.44420686;0.44816342;0.41389236
0.12554005;0.3734009;0.40546563;0.41930717;0.67484295;0.60397875;0.4337559
0.18028453;0.4089205;0.3517251;0.62656105;0.4559838;0.46231744;0.41429874
0.054725304;0.45986953;0.29447573;0.6293455;0.33896416;0.3811037;0.35974732
0.056163043;0.4885553;0.55972314;0.31797397;0.46129316;0.6041912;0.41464996
0.28626463;0.33681107;0.49696103;0.6888362;0.59152937;0.6203056;0.5034513
0.20963301;0.605716;0.40747017;0.6632938;0.49220622;0.4325549;0.46847904
0.1291776;0.4357328;0.4399792;0.38229313;0.5101947;0.41780877;0.38586438
0.03365597;0.44659117;0.40074834;0.5113459;0.5228746;0.49058792;0.40096733
0.1901352;0.50581145;0.35936654;0.6404864;0.59302235;0.6355504;0.48739538
0.36106342;0.5379789;0.6183709;0.4320135;0.5778139;0.57270193;0.51665705
0.109940544;0.45793998;0.502321;0.67647475;0.54551405;0.4147817;0.451162
0.26199296;0.5031636;0.51050186;0.47423604;0.3926827;0.55077505;0.44889203
0.2770492;0.5408623;0.53854924;0.47569722;0.52468616;0.35319838;0.45167375
0.13581607;0.37232387;0.55291957;0.48676306;0.35332236;0.48903582;0.39836344
0.012901798;0.57013845;0.52558374;0.47987494;0.5880465;0.4423215;0.4364778
0.21079403;0.48450458;0.48642382;0.5464662;0.5174745;0.5401351;0.46429968
0;0.4057477;0.4952677;0.5983696;0.5309783;0.3635438;0.39898452
0.22051987;0.4389623;0.6320409;0.43720987;0.41832495;0.3894259;0.42274734
0.2520737;0.45175233;0.26965863;0.48189396;0.47619924;0.55303913;0.41410282
0.1935246;0.40147072;0.56670904;0.66342753;0.5194152;0.53641427;0.48016024
0.08290613;0.3153699;0.5133608;0.5478497;0.571313;0.52880144;0.42660013
0.25543994;0.53838956;0.46118662;0.4219241;0.50995433;0.6146181;0.46691874
0.20519769;0.61504936;0.4514228;0.62618494;0.5421612;0.44395313;0.4806615
0.07270631;0.5095113;0.44627097;0.45747894;0.4770071;0.40527162;0.39470768
0.15253171;0.5032337;0.451803;0.57304937;0.51275086;0.57965386;0.46217045
0.21325521;0.705113;0.582383;0.48687592;0.4588474;0.62534285;0.51196957
0.35936207;0.38755822;0.36534858;0.6895952;0.40213728;0.38723052;0.43187198
0.22257833;0.7178434;0.46047974;0.57157785;0.5662582;0.61619765;0.5258225
0.10849076;0.62730026;0.39119735;0.46416062;0.5471826;0.52206147;0.44339886
0.21331371;0.3661383;0.61773646;0.51751834;0.5177181;0.4495331;0.44699302
0.25341487;0.29980516;0.4916024;0.37633783;0.62199503;0.53233016;0.42924753
0.22726704;0.5184392;0.40669215;0.5203263;0.50540715;0.6563653;0.47241616
0.17775175;0.58944696;0.54150105;0.6373647;0.50563836;0.5061526;0.49297592
0.23933569;0.46109688;0.5411898;0.33622408;0.55567545;0.53027874;0.44396675
0.03877467;0.69221306;0.40400845;0.421035;0.5987627;0.40031523;0.42585155
0.17575482;0.6261351;0.27803695;0.5316609;0.30949974;0.57081777;0.41531754
0.29308835;0.49738038;0.5409775;0.34370315;0.45294932;0.6493381;0.46290612
0.04663402;0.67521155;0.5870827;0.46948588;0.5710507;0.4020173;0.45858037
0.22051306;0.563279;0.4702192;0.43757796;0.2974816;0.47848472;0.4112592
0.0658662;0.70291317;0.3663621;0.38327506;0.5027207;0.55142605;0.42876053
0.335492;0.4768254;0.49812365;0.3363318;0.4918495;0.45816866;0.4327985
0.016287327;0.4760235;0.5221168;0.3560946;0.4437407;0.38396397;0.36637115
0.11814935;0.49395648;0.52558744;0.36764044;0.36826295;0.5423747;0.4026619
0.046338275;0.4332993;0.45915788;0.46177727;0.6239882;0.35381818;0.39639652
0.24945745;0.48107836;0.5273565;0.5412862;0.6679955;0.40480208;0.4786627
0.084524825;0.5573664;0.4879908;0.28747237;0.6369117;0.57238406;0.43777502
0.04180026;0.6512893;0.47197115;0.55838585;0.61010015;0.41398087;0.45792127
0.19121844;0.48938274;0.49208203;0.31740955;0.6286423;0.5729961;0.44862187
0.10966272;0.6181962;0.4695481;0.5327538;0.57095647;0.60243696;0.48392573
0.10702597;0.7045089;0.49297926;0.50562704;0.4592284;0.516524;0.46431562
0.16507015;0.5417496;0.36911684;0.49488315;0.55799764;0.3315666;0.41006398
0.16436777;0.52390546;0.47987083;0.5536085;0.48569041;0.4818641;0.44821778
0.26545903;0.42380452;0.33358708;0.5073399;0.4487691;0.51945;0.4164016
0.3675201;0.61937726;0.6084627;0.43881482;0.5226506;0.517877;0.51245046
0.3101548;0.44231716;0.68577206;0.6172732;0.4555725;0.704603;0.5359488
0.19567402;0.44909212;0.49934536;0.5219733;0.5673834;0.61057913;0.47400784
0.20751162;0.50099766;0.5409568;0.53631663;0.31388056;0.49932528;0.43316475
0.1467382;0.4263603;0.52152705;0.41010335;0.39102486;0.4507428;0.39108276
0.2072044;0.46060774;0.57372534;0.5182078;0.24023569;0.45803815;0.40966985
0.13486105;0.4941236;0.38354757;0.56611973;0.4560462;0.39754927;0.40537453
0.041759968;0.4254347;0.47698393;0.38905218;0.5582507;0.5424896;0.40566182
0.23455365;0.28753397;0.37629417;0.46563148;0.5779816;0.5735768;0.41926193
0.17749882;0.48623154;0.4397402;0.39686587;0.43080086;0.48416138;0.40254977
0.18830843;0.48370278;0.38500464;0.6508801;0.4288737;0.29717755;0.4056579
0.2369858;0.5660012;0.54409444;0.54637593;0.52150685;0.4393794;0.47572395
0;0.49952435;0.5591839;0.42308477;0.56198114;0.4689149;0.41878152
0.308981;0.45003748;0.4978545;0.46065062;0.5346244;0.4367245;0.4481454
0.14732182;0.55068314;0.5007945;0.35937378;0.48993987;0.5601846;0.4347163
0.02541612;0.35079622;0.21644682;0.42689303;0.55180943;0.5543325;0.35428238
0.34311217;0.48206687;0.31774396;0.39930335;0.48098797;0.3077582;0.38849545
0.048994035;0.5573137;0.48953608;0.3160268;0.54774266;0.51460123;0.4123691
0.16196719;0.505137;0.52039534;0.3832444;0.5369422;0.44979075;0.42624614
0.24101001;0.430175;0.45391324;0.2639484;0.43771517;0.4741737;0.38348925
0.26802617;0.5211276;0.53055686;0.5134899;0.41750857;0.6666781;0.48623118
0;0.25736234;0.582664;0.4815646;0.546807;0.41097102;0.37989482
0.28230268;0.40163308;0.5434453;0.55094266;0.54791427;0.55887234;0.48085174
0.26561403;0.46254292;0.3925532;0.47811192;0.32423264;0.5220167;0.40751192
0.029442787;0.229767;0.7649924;0.30055913;0.39695036;0.41710472;0.3564694
0.20527099;0.49001288;0.63707227;0.59688586;0.6217502;0.2784837;0.4715793
0.3972969;0.52631986;0.63574696;0.53828526;0.55767757;0.48839846;0.5239542
0.30390608;0.5150131;0.57105577;0.52528346;0.709038;0.69176424;0.55267674
0.13649598;0.47794896;0.54256;0.5292714;0.5333174;0.4877783;0.4512287
0.3109437;0.48359978;0.34066752;0.43458623;0.50367975;0.46965283;0.42385498
0.40604603;0.64632255;0.4899578;0.49093404;0.5905089;0.5272246;0.5251657
0.13529748;0.5762508;0.47324497;0.5283838;0.32639438;0.4168499;0.40940353
0.31289572;0.38370264;0.41806644;0.7196343;0.538512;0.513339;0.481025
0.15191066;0.61149096;0.5306431;0.37473255;0.58513296;0.5298507;0.46396014
0.18514478;0.6277778;0.5869528;0.6149659;0.3552093;0.6331814;0.50053865
0.038705885;0.5682337;0.5837698;0.31021696;0.59585273;0.5761981;0.44549617
0.13083452;0.40113547;0.3483771;0.38906425;0.3133132;0.3492685;0.32199883
0.076274015;0.51301855;0.45568067;0.2766474;0.38545024;0.53328764;0.3733931
0.2874029;0.46974045;0.47656113;0.6938387;0.38564947;0.6444587;0.49294195
0.2044161;0.43327147;0.6675265;0.49524856;0.36538866;0.6125304;0.46306363
0.13582763;0.54495335;0.37899083;0.58482933;0.4766122;0.48175266;0.43382767
0;0.47802082;0.53105086;0.5523491;0.49066982;0.68731177;0.45656705
0.16402082;0.7036401;0.5224313;0.5131135;0.74320555;0.5812985;0.53795165
0.23956765;0.43647918;0.34370348;0.40354383;0.5222275;0.4040001;0.391587
0.2851086;0.42330986;0.54670596;0.39781502;0.40115193;0.59428;0.44139525
0.25037107;0.75849986;0.45985103;0.36523637;0.5723885;0.4286077;0.47249243
0.12037326;0.54792976;0.7252639;0.63021135;0.6621293;0.47627428;0.5270303
0.19370894;0.5046152;0.44390073;0.5344976;0.45292383;0.6780367;0.46794716
0.18535596;0.54903114;0.34617293;0.47892368;0.7250225;0.6218206;0.4843878
0.113584846;0.24558124;0.3217557;0.5617732;0.5034932;0.6075873;0.39229593
0.37267137;0.4527044;0.70818985;0.37822756;0.555752;0.42772642;0.4825453
0.14284813;0.47739765;0.43614474;0.41256398;0.59379953;0.40509793;0.41130868
0.107535355;0.33607912;0.52099067;0.68128985;0.6775582;0.38531265;0.45146096
0.35253686;0.498407;0.5567842;0.4711172;0.6274131;0.37383786;0.48001602
0.16834058;0.6303934;0.4141951;0.6504616;0.541769;0.6043721;0.50158864
0.19554704;0.38226882;0.52015215;0.44956678;0.35014528;0.49123636;0.3981528
0;0.5060319;0.5140113;0.5578516;0.5199093;0.44058332;0.42306456
0.31020254;0.52800083;0.3685109;0.45268992;0.43381143;0.6537317;0.45782456
0.17005949;0.47118247;0.5531045;0.751099;0.6183211;0.67360854;0.5395625
0.29095295;0.4367923;0.5934671;0.44046527;0.5699935;0.53670365;0.47806248
0.15794829;0.32274687;0.5423775;0.6156402;0.41861537;0.62306005;0.44673136
0.08835044;0.40744802;0.43781862;0.49119902;0.54007643;0.2728781;0.3729618
0.14229964;0.4474664;0.47349727;0.49347076;0.38937125;0.45298892;0.39984906
0.23214285;0.49944276;0.6027782;0.67309505;0.5363881;0.52374756;0.51126575
0.105240665;0.4108977;0.57358575;0.38711545;0.37564296;0.39409712;0.37442994
0.06534919;0.6742517;0.5715978;0.51557463;0.4591352;0.53821903;0.47068796
0.22556181;0.47388926;0.5833564;0.5660825;0.5411614;0.45833805;0.47473156
0.18068835;0.46012157;0.43322772;0.707146;0.350515;0.48061478;0.43538556
0.26300126;0.44676602;0.46915314;0.5085118;0.449579;0.52158356;0.4430991
0.5515263;0.48240137;0.52843904;0.59869355;0.48562655;0.5227308;0.52823627
0.22549413;0.52690876;0.5273545;0.38379902;0.53042626;0.6632538;0.47620606
0.36485153;0.5335214;0.3074519;0.25593692;0.25667137;0.38403034;0.35041058
0.05674459;0.56021965;0.5282081;0.51592267;0.3866034;0.5817648;0.43824387
0.4050123;0.44223374;0.53826857;0.42296135;0.5276496;0.41727802;0.4589006
0.14356972;0.38373566;0.36244386;0.39607906;0.5867219;0.64356726;0.41935292
0.24300867;0.29187524;0.4906923;0.47486693;0.39123303;0.53146195;0.40385637
0.25334817;0.61066455;0.56571347;0.49617028;0.51798683;0.31071436;0.45909962
0.18882142;0.39711988;0.47280315;0.5888338;0.6733718;0.39761022;0.45309338
0.26177448;0.6023365;0.59338844;0.5058309;0.45720595;0.33304244;0.45892978
0.34661102;0.49312395;0.468463;0.42220497;0.3379181;0.44261807;0.41848984
0.20372772;0.3286701;0.5413234;0.48265082;0.4423815;0.45989192;0.40977427
0.121050864;0.66292804;0.6205799;0.69924825;0.59457004;0.5052226;0.5339333
0.13312796;0.34223557;0.4552272;0.5394059;0.33026665;0.5454069;0.39094505
0.14447984;0.5568464;0.4991467;0.41217762;0.4026679;0.6055398;0.43680975
0.04265198;0.6698344;0.56210893;0.5621817;0.63892317;0.54676044;0.5037434
0.292275;0.6665648;0.65821046;0.57667327;0.41254285;0.6369695;0.5405393
0.2258055;0.53960866;0.40569106;0.5716032;0.37967166;0.38386923;0.4177082
0.20102026;0.57371294;0.6043754;0.5906846;0.3730449;0.5176462;0.47674742
0.27780414;0.6138018;0.36362988;0.5501759;0.4022842;0.5365352;0.45737186
0.044293255;0.6437458;0.57993996;0.45159456;0.6082836;0.46174458;0.46493363
0.08269688;0.42474946;0.32528;0.4383896;0.6444847;0.555734;0.4118891
0;0.4903571;0.3891373;0.4585136;0.4410439;0.60382724;0.39714655
0.24531972;0.54859173;0.3906196;0.5406838;0.6442011;0.46693194;0.47272468
0.24751343;0.5350994;0.6102302;0.40599895;0.5741573;0.5274813;0.48341343
0.15761384;0.6939767;0.48797005;0.59304833;0.55025977;0.30308738;0.46432602
0.13306873;0.46677643;0.5611759;0.40233862;0.3626303;0.63167346;0.42627725
0.30442026;0.4991265;0.5197173;0.4990208;0.5291948;0.5501876;0.48361123
0;0.73323137;0.5994466;0.48773003;0.55126697;0.48544738;0.47618708
0.2567103;0.30686545;0.6326941;0.6334212;0.44492063;0.4606331;0.45587412
0.19317952;0.6134378;0.5322454;0.58899546;0.4887366;0.5059262;0.4870868
0.301481;0.5416213;0.2182791;0.52637;0.3598425;0.47310415;0.40344968
0;0.51430404;0.3893459;0.5192633;0.5710673;0.36565012;0.3932718
0.14034587;0.3507868;0.3847405;0.5298757;0.331649;0.5084252;0.37430385
0.1893692;0.5727406;0.5725939;0.6306832;0.5356238;0.3164636;0.46957907
0.21196097;0.48903286;0.5361144;0.5061202;0.32598287;0.6112977;0.4467515
0.11025298;0.50818855;0.49321574;0.50709915;0.6078028;0.4342733;0.44347206
0.078924656;0.55734164;0.4905573;0.47179583;0.3483387;0.442453;0.3982352
0.23545372;0.5581355;0.37277997;0.51288056;0.45999146;0.48969853;0.4381566
0.13094963;0.4365628;0.5816929;0.54141545;0.613075;0.5591923;0.47714797
0.32615107;0.67339575;0.4680895;0.40509427;0.4644977;0.46116135;0.46639827
0.26420945;0.57199675;0.4615668;0.5365457;0.5852223;0.52742857;0.49116158
0.020590767;0.49627435;0.4844119;0.6107984;0.5327817;0.45300657;0.43297723
0.21426062;0.4172273;0.60390013;0.35720342;0.5363181;0.7176204;0.47442165
0.21138822;0.47840503;0.4512811;0.5470693;0.50856996;0.39524454;0.431993
0.44183004;0.4974072;0.62077206;0.42321372;0.42484343;0.42658404;0.4724417
0.12521026;0.7450284;0.4953472;0.44945323;0.61046976;0.54392284;0.49490526
0.2812825;0.57486117;0.45010352;0.5264465;0.41963193;0.5382392;0.46509418
0.301077;0.4753335;0.55849755;0.39695722;0.49999145;0.4243265;0.44269717
0.2085121;0.47803727;0.598835;0.44222933;0.41322747;0.5142345;0.44251263
0.21451879;0.49782345;0.40872073;0.34051698;0.67129314;0.5404053;0.4455464
0.22715117;0.53113794;0.51511204;0.46820977;0.3562904;0.66820776;0.46101817
0.29571846;0.527483;0.567585;0.598128;0.6291521;0.35853714;0.49610063
0.32970548;0.52623427;0.5050216;0.44827697;0.62336695;0.63261986;0.5108709
0.14444348;0.37500158;0.50002986;0.6183265;0.37435228;0.4340228;0.4076961
0.11518023;0.67875546;0.3388872;0.37844616;0.43362135;0.623778;0.4281114
0.5169024;0.5553766;0.3909851;0.48547038;0.59722596;0.7380384;0.5473332
0.058758557;0.57623994;0.48399374;0.5965867;0.46660945;0.48252404;0.44411874
0.1612393;0.43862295;0.47085696;0.51015365;0.6705217;0.45533755;0.45112202
0.17384739;0.4740168;0.64232415;0.43659642;0.3953241;0.21983525;0.39032403
0.0005992055;0.5045579;0.5570787;0.30359554;0.46792778;0.52110404;0.39247718
0.3471753;0.5587366;0.6231859;0.485997;0.53426474;0.35935894;0.48478642
0.36070228;0.50658077;0.40868396;0.5248017;0.6702334;0.565505;0.5060845
0.112183474;0.49976802;0.48338896;0.55478793;0.5365876;0.41160932;0.43305424
0.20965233;0.6343024;0.47077337;0.43489563;0.6798;0.42482343;0.47570786
0.13997817;0.23478615;0.51313573;0.5167639;0.58086324;0.5566402;0.42369458
0.2092375;0.3202626;0.48991513;0.61974347;0.47708967;0.57849395;0.4491237
0;0.5639522;0.45697287;0.43922475;0.39493495;0.36483735;0.369987
0.28266847;0.4967053;0.4601022;0.42436564;0.33020973;0.38478023;0.39647195
0.18628915;0.56234807;0.5037224;0.5104931;0.34685963;0.6714337;0.46352434
0.15769772;0.3842286;0.60295045;0.507625;0.56154114;0.54663163;0.46011242
0.22799738;0.53882325;0.5938822;0.5964356;0.45634732;0.294823;0.45138475
0.21516487;0.5533569;0.3646646;0.64099073;0.4694714;0.31800264;0.42694187
0.3451596;0.57894576;0.29083413;0.50119466;0.20809808;0.5173573;0.40693155
0.2754027;0.674404;0.3566148;0.42137033;0.48365209;0.6034952;0.4691565
0.13279295;0.6232779;0.2798388;0.72154355;0.3392431;0.4264655;0.42052698
0.18487918;0.4836251;0.49026185;0.4030534;0.36292803;0.38940662;0.38569236
0.27159366;0.51161855;0.47716263;0.2269738;0.59227467;0.58340704;0.44383836
0.0579063;0.5350492;0.7274855;0.41687992;0.38646382;0.70854676;0.4720553
0.10157056;0.5789254;0.5753058;0.40871608;0.49964523;0.5063914;0.44509244
0.40939695;0.51771796;0.44105127;0.55374146;0.4349873;0.4897317;0.4744378
0.13266093;0.49938408;0.44815534;0.55513453;0.423238;0.57522154;0.43896577
0.16364191;0.4041793;0.3285234;0.61056656;0.48800057;0.54304534;0.42299283
0.23642153;0.5155681;0.42553568;0.4035041;0.6069145;0.4041692;0.43201885
0.2227238;0.27251178;0.60784656;0.41742373;0.511937;0.6018454;0.43904805
0.24135077;0.56654567;0.55055785;0.5316094;0.66035676;0.6362103;0.5311051
0.33149904;0.5648377;0.5297344;0.4292138;0.67525625;0.53957117;0.5116854
0.19008829;0.4130311;0.5609424;0.4574921;0.39507157;0.6736366;0.448377
0.33916706;0.48962256;0.49080515;0.7032869;0.5184125;0.5211457;0.5104067
0.27653793;0.48413095;0.7884672;0.5524627;0.3295133;0.452168;0.48054668
0.25532597;0.49718603;0.6119058;0.56366265;0.4373363;0.5752792;0.490116
0.33089346;0.5580255;0.5392382;0.50747496;0.3470223;0.36334205;0.4409994
0.0135178715;0.26895094;0.7437208;0.6984843;0.38903213;0.50035757;0.4356773
0.3667615;0.4010651;0.4503947;0.5805353;0.59021723;0.6769188;0.5109821
0.20002435;0.35757285;0.42977893;0.52886593;0.4624874;0.49757725;0.4127178
0.28575382;0.4995262;0.51689386;0.68180436;0.532173;0.5110627;0.5045356
0.1686643;0.45819515;0.53141063;0.4889864;0.4112076;0.51915544;0.42960325
0.2838229;0.45961505;0.5282582;0.43813533;0.47841048;0.51069224;0.44982234
0.36096752;0.5252114;0.46618044;0.45350182;0.42555684;0.530706;0.46035397
0.17118418;0.38787493;0.2479532;0.44147518;0.6959846;0.36590242;0.38506243
0.11573201;0.5612629;0.46116886;0.41173226;0.66520685;0.4385976;0.44228342
0.04083529;0.5394549;0.6690258;0.43267903;0.44519916;0.6704409;0.4662725
0.18214701;0.52313745;0.6561117;0.553187;0.4388835;0.5921305;0.49093285
0.22300595;0.6400167;0.5590239;0.62737024;0.62001395;0.48198986;0.5252368
0.22918315;0.38840044;0.5545069;0.5425115;0.35393578;0.5597976;0.43805587
0.3769077;0.5958807;0.32267946;0.45504987;0.5522617;0.49164966;0.46573818
0.12875515;0.36110687;0.52663803;0.5852599;0.84292936;0.39906374;0.47395885
0.2047725;0.4507973;0.50544184;0.48328826;0.45979482;0.373411;0.4129176
0.18370694;0.56654584;0.507893;0.54287297;0.55161387;0.5312187;0.48064187
0.22322685;0.53247654;0.64629483;0.47646374;0.6802866;0.47678685;0.5059226
0.26117647;0.530998;0.5457598;0.5917504;0.3582551;0.47612312;0.46067715
0.3815487;0.50158083;0.49851733;0.5833362;0.49970165;0.2717262;0.4560685
0.3216037;0.560749;0.27111614;0.48384345;0.50319976;0.5260374;0.4444249
0.18273629;0.5241639;0.6965121;0.4900988;0.5514625;0.5404711;0.49757412
0.18547757;0.50967973;0.49939865;0.49267906;0.5179078;0.47755942;0.44711706
0.121117495;0.5389596;0.5384025;0.6724395;0.6459999;0.5838356;0.5167925
0.25480384;0.5807439;0.42399317;0.43736517;0.48180884;0.3089478;0.41461048
0.26786405;0.5475153;0.5623263;0.5929542;0.41645533;0.32785553;0.4524951
0.21365677;0.42503637;0.41057807;0.7099169;0.49839777;0.4902401;0.457971
0.408858;0.48916042;0.74193454;0.24690202;0.5203753;0.44782236;0.4758421
0.26886827;0.44582677;0.574256;0.58488256;0.44916862;0.5591674;0.4803616
0.39159402;0.45868865;0.49236995;0.36550018;0.61406165;0.5011271;0.47055689
0.05234927;0.38540536;0.5821128;0.4933253;0.408862;0.44446173;0.3944194
0.18622856;0.40653986;0.4183193;0.5031601;0.5587844;0.4764304;0.42491046
0.08798679;0.6728222;0.31941697;0.37246108;0.59784406;0.47739846;0.4213216
0.12034326;0.4128789;0.4201496;0.46027434;0.37638786;0.49507445;0.3808514
0.14416844;0.35735905;0.6153127;0.6457472;0.4124137;0.5258485;0.45014158
0.0011399388;0.49719328;0.39148018;0.5263435;0.42226326;0.6002776;0.40644965
0.1501903;0.3718657;0.27696162;0.5552618;0.66660714;0.46551898;0.4144009
0.18296888;0.39752924;0.67864686;0.55051506;0.2939254;0.46799105;0.4285961
0.13859513;0.5068062;0.5247093;0.5333533;0.53767896;0.5107555;0.45864975
0.05533722;0.57225496;0.48381272;0.52002984;0.5358916;0.69429505;0.4769369
0.39619395;0.48412985;0.6376915;0.6024104;0.6004012;0.41247302;0.5222166
0.22930768;0.51415175;0.5696876;0.5069071;0.67292386;0.5037257;0.49945065
0.27714986;0.45753282;0.70642287;0.43008843;0.44744003;0.57798314;0.48276952
0.17369168;0.5361397;0.618275;0.56552577;0.41589817;0.6703146;0.4966408
0.19146766;0.6131459;0.59501594;0.43247262;0.47380543;0.6031222;0.48483828
0.35042745;0.56204534;0.574258;0.4297182;0.5831484;0.5934915;0.51551485
0.2508316;0.52002907;0.4143036;0.5198069;0.41589254;0.6895506;0.4684024
0.018401295;0.5111996;0.45096895;0.4416364;0.6049576;0.3680765;0.39920676
0.16661088;0.3749413;0.56687284;0.5400583;0.4799827;0.49866048;0.4378544
0.3236505;0.507971;0.49089432;0.41986126;0.33790874;0.5573588;0.4396074
0.15632997;0.2910481;0.48631737;0.41480762;0.5017966;0.56611955;0.40273654
0.09726339;0.5009612;0.36925244;0.47592098;0.43079415;0.4755103;0.39161706
0.09490019;0.44638908;0.6048313;0.49243683;0.43408564;0.4479513;0.42009905
